Id_num,Nom,Cognoms,País d'origen,Ciutat,Day,Month,Year,Gènere,Salari mensual,Fills,No Fills,Grup Professional,Full Name,Spanish,Children,Date_of_birth,Age,Grup,Increment,New_salary
696,Toni,Ferrer,Espanya,Bilbao,7,4,1996,Others,1.269,,1.0,Grup A,Toni Ferrer,Non,No,1996-04-07,30,Grup A,5.0,1.33
720,Laia,Castells Castells,Espanya,Bilbao,3,12,1968,NaN,1.33,1.0,,Grup A,Laia Castells Castells,Non,Yes,1968-12-03,57,Grup A,5.0,1.4
723,Oriol,Romero,Espanya,Bilbao,28,3,1959,NaN,913.0,1.0,,Grup A,Oriol Romero,Non,Yes,1959-03-28,67,Grup A,5.0,958.65
729,Arnau,Martínez,Espanya,Bilbao,13,8,1964,Man,1.321,,1.0,Grup A,Arnau Martínez,Non,No,1964-08-13,61,Grup A,5.0,1.39
769,Marc,García Romero,Espanya,Bilbao,25,1,2004,Man,1.086,,1.0,Grup A,Marc García Romero,Non,No,2004-01-25,22,Grup A,5.0,1.14
770,Anna,Ferrer Castells,Espanya,Bilbao,1,9,1953,Woman,1.162,,1.0,Grup A,Anna Ferrer Castells,Non,No,1953-09-01,72,Grup A,5.0,1.22
774,Laia,López López,Espanya,Bilbao,3,5,1997,Woman,1.057,1.0,,Grup A,Laia López López,Non,Yes,1997-05-03,28,Grup A,5.0,1.11
786,Marta,Castells López,Espanya,Bilbao,10,1,1964,Woman,1.166,1.0,,Grup A,Marta Castells López,Non,Yes,1964-01-10,62,Grup A,5.0,1.22
802,Eva,García,Espanya,Bilbao,17,3,1997,Woman,1.034,,1.0,Grup A,Eva García,Non,No,1997-03-17,29,Grup A,5.0,1.09
849,Carla,Castells Ferrer,Espanya,Bilbao,20,7,1952,Woman,1.331,,1.0,Grup A,Carla Castells Ferrer,Non,No,1952-07-20,73,Grup A,5.0,1.4
888,Joan,Sánchez,Espanya,Bilbao,18,3,1982,Man,1.632,,1.0,Grup A,Joan Sánchez,Non,No,1982-03-18,44,Grup A,5.0,1.71
906,Jordi,Castells,Espanya,Bilbao,6,2,1963,Man,1.306,1.0,,Grup A,Jordi Castells,Non,Yes,1963-02-06,63,Grup A,5.0,1.37
907,Núria,Martínez,Espanya,Bilbao,10,3,1971,Woman,988.0,,1.0,Grup A,Núria Martínez,Non,No,1971-03-10,55,Grup A,5.0,1037.4
908,Núria,García,Espanya,Bilbao,15,6,2001,Woman,698.0,1.0,,Grup A,Núria García,Non,Yes,2001-06-15,24,Grup A,5.0,732.9
915,Marc,López García,Espanya,Bilbao,10,9,2005,Man,1.27,,1.0,Grup A,Marc López García,Non,No,2005-09-10,20,Grup A,5.0,1.33
924,Pau,López Ferrer,Espanya,Bilbao,13,4,1960,Man,1.129,1.0,,Grup A,Pau López Ferrer,Non,Yes,1960-04-13,66,Grup A,5.0,1.19
939,Jordi,López Romero,Espanya,Bilbao,17,12,1978,Man,1.016,,1.0,Grup A,Jordi López Romero,Non,No,1978-12-17,47,Grup A,5.0,1.07
943,Clara,Romero,Espanya,Bilbao,5,12,2004,Woman,1.507,,1.0,Grup A,Clara Romero,Non,No,2004-12-05,21,Grup A,5.0,1.58
953,Eva,García,Espanya,Bilbao,13,9,1978,Woman,1.117,,1.0,Grup A,Eva García,Non,No,1978-09-13,47,Grup A,5.0,1.17
962,Toni,López,Espanya,Bilbao,3,6,1956,Man,857.0,,1.0,Grup A,Toni López,Non,No,1956-06-03,69,Grup A,5.0,899.85
967,Marc,Castells Castells,Espanya,Bilbao,18,12,1955,Man,1.33,1.0,,Grup A,Marc Castells Castells,Non,Yes,1955-12-18,70,Grup A,5.0,1.4
968,Toni,Romero Martínez,Espanya,Bilbao,15,9,1980,Man,1.221,,1.0,Grup A,Toni Romero Martínez,Non,No,1980-09-15,45,Grup A,5.0,1.28
979,Arnau,Martínez,Espanya,Bilbao,9,10,1996,Man,1.172,1.0,,Grup A,Arnau Martínez,Non,Yes,1996-10-09,29,Grup A,5.0,1.23
999,Clara,Sánchez López,Espanya,Bilbao,1,8,1952,Woman,1.217,,1.0,Grup A,Clara Sánchez López,Non,No,1952-08-01,73,Grup A,5.0,1.28
27,Eva,Castells,Espanya,Madrid,1,12,1965,Woman,879.0,,1.0,Grup A,Eva Castells,Non,No,1965-12-01,60,Grup A,5.0,922.95
51,Joan,López,Espanya,Madrid,5,3,1957,Man,967.0,,1.0,Grup A,Joan López,Non,No,1957-03-05,69,Grup A,5.0,1015.35
52,Eva,Ferrer,Espanya,Madrid,27,1,1974,Woman,1.001,,1.0,Grup A,Eva Ferrer,Non,No,1974-01-27,52,Grup A,5.0,1.05
67,Núria,Martínez,Espanya,Madrid,19,3,1986,Woman,1.405,,1.0,Grup A,Núria Martínez,Non,No,1986-03-19,40,Grup A,5.0,1.48
117,Toni,Ferrer,Espanya,Madrid,19,8,1967,Man,1.563,,1.0,Grup A,Toni Ferrer,Non,No,1967-08-19,58,Grup A,5.0,1.64
125,Oriol,Martínez,Espanya,Madrid,18,1,1994,Man,1.505,,1.0,Grup A,Oriol Martínez,Non,No,1994-01-18,32,Grup A,5.0,1.58
140,Pau,Romero Castells,Espanya,Madrid,14,7,1996,Man,1.552,1.0,,Grup A,Pau Romero Castells,Non,Yes,1996-07-14,29,Grup A,5.0,1.63
149,Oriol,García,Espanya,Madrid,8,3,1954,Others,1.562,,1.0,Grup A,Oriol García,Non,No,1954-03-08,72,Grup A,5.0,1.64
158,Pau,Sánchez,Espanya,Madrid,1,12,1982,Others,854.0,,1.0,Grup A,Pau Sánchez,Non,No,1982-12-01,43,Grup A,5.0,896.7
169,Eva,Castells,Espanya,Madrid,20,11,1957,Woman,1.377,,1.0,Grup A,Eva Castells,Non,No,1957-11-20,68,Grup A,5.0,1.45
174,Marc,Martínez Ferrer,Espanya,Madrid,14,7,1971,Others,1.199,,1.0,Grup A,Marc Martínez Ferrer,Non,No,1971-07-14,54,Grup A,5.0,1.26
182,Marta,Ferrer,Espanya,Madrid,6,10,1986,Woman,1.28,,1.0,Grup A,Marta Ferrer,Non,No,1986-10-06,39,Grup A,5.0,1.34
209,Laia,Martínez,Espanya,Madrid,26,2,1979,Woman,1.306,,1.0,Grup A,Laia Martínez,Non,No,1979-02-26,47,Grup A,5.0,1.37
223,Marc,Castells Sánchez,Espanya,Madrid,24,10,1974,Man,842.0,,1.0,Grup A,Marc Castells Sánchez,Non,No,1974-10-24,51,Grup A,5.0,884.1
229,Pau,López,Espanya,Madrid,24,5,1977,Man,847.0,,1.0,Grup A,Pau López,Non,No,1977-05-24,48,Grup A,5.0,889.35
233,Carla,García Martínez,Espanya,Madrid,19,4,1981,Woman,1.491,1.0,,Grup A,Carla García Martínez,Non,Yes,1981-04-19,45,Grup A,5.0,1.57
235,Laia,Castells,Espanya,Madrid,11,4,1986,Woman,917.0,,1.0,Grup A,Laia Castells,Non,No,1986-04-11,40,Grup A,5.0,962.85
250,Marta,García Romero,Espanya,Madrid,27,10,1984,Woman,954.0,,1.0,Grup A,Marta García Romero,Non,No,1984-10-27,41,Grup A,5.0,1001.7
266,Anna,García,Espanya,Madrid,19,7,1972,NaN,1.019,,1.0,Grup A,Anna García,Non,No,1972-07-19,53,Grup A,5.0,1.07
272,Eva,García Sánchez,Espanya,Madrid,28,5,1968,Woman,948.0,,1.0,Grup A,Eva García Sánchez,Non,No,1968-05-28,57,Grup A,5.0,995.4
277,Jordi,Romero Ferrer,Espanya,Madrid,15,4,2002,Man,1.289,,1.0,Grup A,Jordi Romero Ferrer,Non,No,2002-04-15,24,Grup A,5.0,1.35
280,Núria,Sánchez Martínez,Espanya,Madrid,4,1,1958,Woman,1.45,,1.0,Grup A,Núria Sánchez Martínez,Non,No,1958-01-04,68,Grup A,5.0,1.52
314,Pau,Ferrer López,Espanya,Madrid,16,2,1966,NaN,1.183,1.0,,Grup A,Pau Ferrer López,Non,Yes,1966-02-16,60,Grup A,5.0,1.24
317,Marta,López,Espanya,Madrid,26,8,1988,Woman,1.339,1.0,,Grup A,Marta López,Non,Yes,1988-08-26,37,Grup A,5.0,1.41
327,Eva,García,Espanya,Madrid,10,3,1971,NaN,1.228,1.0,,Grup A,Eva García,Non,Yes,1971-03-10,55,Grup A,5.0,1.29
405,Marc,López Martínez,Espanya,Madrid,18,11,2004,Man,1.275,1.0,,Grup A,Marc López Martínez,Non,Yes,2004-11-18,21,Grup A,5.0,1.34
410,Toni,García García,Espanya,Madrid,9,6,1958,Man,1.4,1.0,,Grup A,Toni García García,Non,Yes,1958-06-09,67,Grup A,5.0,1.47
424,Clara,Sánchez Ferrer,Espanya,Madrid,21,4,1963,Woman,1.324,1.0,,Grup A,Clara Sánchez Ferrer,Non,Yes,1963-04-21,63,Grup A,5.0,1.39
426,Jordi,Sánchez Ferrer,Espanya,Madrid,2,4,1977,Man,1.014,,1.0,Grup A,Jordi Sánchez Ferrer,Non,No,1977-04-02,49,Grup A,5.0,1.06
440,Carla,Martínez Sánchez,Espanya,Madrid,6,2,2004,Woman,689.0,1.0,,Grup A,Carla Martínez Sánchez,Non,Yes,2004-02-06,22,Grup A,5.0,723.45
466,Marc,García López,Espanya,Madrid,11,8,1963,Man,1.024,,1.0,Grup A,Marc García López,Non,No,1963-08-11,62,Grup A,5.0,1.08
471,Anna,Ferrer,Espanya,Madrid,8,5,1966,Woman,767.0,,1.0,Grup A,Anna Ferrer,Non,No,1966-05-08,59,Grup A,5.0,805.35
481,Oriol,Ferrer,Espanya,Madrid,9,7,1985,Others,726.0,,1.0,Grup A,Oriol Ferrer,Non,No,1985-07-09,40,Grup A,5.0,762.3
510,Clara,Castells,Espanya,Madrid,15,3,1981,Woman,1.519,1.0,,Grup A,Clara Castells,Non,Yes,1981-03-15,45,Grup A,5.0,1.59
520,Toni,Castells Castells,Espanya,Madrid,20,3,1950,Man,1.533,,1.0,Grup A,Toni Castells Castells,Non,No,1950-03-20,76,Grup A,5.0,1.61
527,Arnau,Sánchez Martínez,Espanya,Madrid,12,11,2003,Man,766.0,,1.0,Grup A,Arnau Sánchez Martínez,Non,No,2003-11-12,22,Grup A,5.0,804.3
539,Joan,Ferrer Castells,Espanya,Madrid,25,10,1967,Man,1.249,1.0,,Grup A,Joan Ferrer Castells,Non,Yes,1967-10-25,58,Grup A,5.0,1.31
545,Marc,Ferrer Romero,Espanya,Madrid,9,10,1973,Man,1.081,,1.0,Grup A,Marc Ferrer Romero,Non,No,1973-10-09,52,Grup A,5.0,1.14
584,Anna,Sánchez López,Espanya,Madrid,4,8,1997,Others,1.197,,1.0,Grup A,Anna Sánchez López,Non,No,1997-08-04,28,Grup A,5.0,1.26
591,Núria,Romero Romero,Espanya,Madrid,3,3,1962,Woman,894.0,,1.0,Grup A,Núria Romero Romero,Non,No,1962-03-03,64,Grup A,5.0,938.7
594,Laia,Castells,Espanya,Madrid,9,8,1977,Woman,981.0,,1.0,Grup A,Laia Castells,Non,No,1977-08-09,48,Grup A,5.0,1030.05
611,Pau,López,Espanya,Madrid,28,12,1971,Man,794.0,1.0,,Grup A,Pau López,Non,Yes,1971-12-28,54,Grup A,5.0,833.7
614,Toni,Martínez López,Espanya,Madrid,4,12,1983,Man,1.607,1.0,,Grup A,Toni Martínez López,Non,Yes,1983-12-04,42,Grup A,5.0,1.69
615,Marc,García,Espanya,Madrid,14,7,1977,Man,1.599,,1.0,Grup A,Marc García,Non,No,1977-07-14,48,Grup A,5.0,1.68
647,Núria,Martínez Sánchez,Espanya,Madrid,23,5,1967,Woman,914.0,1.0,,Grup A,Núria Martínez Sánchez,Non,Yes,1967-05-23,58,Grup A,5.0,959.7
648,Carla,Ferrer García,Espanya,Madrid,19,12,1960,Woman,1.405,1.0,,Grup A,Carla Ferrer García,Non,Yes,1960-12-19,65,Grup A,5.0,1.48
654,Eva,Romero,Espanya,Madrid,21,1,1972,Woman,1.022,1.0,,Grup A,Eva Romero,Non,Yes,1972-01-21,54,Grup A,5.0,1.07
681,Laia,Ferrer,Espanya,Madrid,18,8,1973,Woman,1.083,1.0,,Grup A,Laia Ferrer,Non,Yes,1973-08-18,52,Grup A,5.0,1.14
685,Joan,Martínez Romero,Espanya,Madrid,19,6,1972,Man,1.129,1.0,,Grup A,Joan Martínez Romero,Non,Yes,1972-06-19,53,Grup A,5.0,1.19
712,Eva,Martínez Martínez,Espanya,Madrid,16,9,2003,Woman,1.291,,1.0,Grup A,Eva Martínez Martínez,Non,No,2003-09-16,22,Grup A,5.0,1.36
733,Joan,García Ferrer,Espanya,Madrid,1,6,1975,Man,800.0,1.0,,Grup A,Joan García Ferrer,Non,Yes,1975-06-01,50,Grup A,5.0,840.0
737,Marc,García,Espanya,Madrid,8,1,1972,Others,1.553,,1.0,Grup A,Marc García,Non,No,1972-01-08,54,Grup A,5.0,1.63
771,Anna,Romero,Espanya,Madrid,11,3,1990,Woman,962.0,,1.0,Grup A,Anna Romero,Non,No,1990-03-11,36,Grup A,5.0,1010.1
830,Arnau,Sánchez,Espanya,Madrid,28,10,1973,Man,976.0,1.0,,Grup A,Arnau Sánchez,Non,Yes,1973-10-28,52,Grup A,5.0,1024.8
839,Pau,Romero,Espanya,Madrid,20,2,1953,Man,1.345,,1.0,Grup A,Pau Romero,Non,No,1953-02-20,73,Grup A,5.0,1.41
857,Pau,Romero Castells,Espanya,Madrid,8,8,1968,Man,1.429,1.0,,Grup A,Pau Romero Castells,Non,Yes,1968-08-08,57,Grup A,5.0,1.5
860,Anna,López,Espanya,Madrid,2,1,1952,Woman,1.062,1.0,,Grup A,Anna López,Non,Yes,1952-01-02,74,Grup A,5.0,1.12
874,Marc,Ferrer,Espanya,Madrid,27,4,1954,Man,1.636,1.0,,Grup A,Marc Ferrer,Non,Yes,1954-04-27,71,Grup A,5.0,1.72
878,Laia,Castells Ferrer,Espanya,Madrid,7,5,1971,Woman,1.516,1.0,,Grup A,Laia Castells Ferrer,Non,Yes,1971-05-07,54,Grup A,5.0,1.59
900,Laia,Martínez Romero,Espanya,Madrid,28,12,1957,Others,728.0,1.0,,Grup A,Laia Martínez Romero,Non,Yes,1957-12-28,68,Grup A,5.0,764.4
903,Anna,García García,Espanya,Madrid,8,5,2003,Woman,847.0,1.0,,Grup A,Anna García García,Non,Yes,2003-05-08,22,Grup A,5.0,889.35
914,Núria,Romero,Espanya,Madrid,9,4,1974,Woman,683.0,1.0,,Grup A,Núria Romero,Non,Yes,1974-04-09,52,Grup A,5.0,717.15
918,Núria,Romero,Espanya,Madrid,9,3,1956,Woman,1.415,,1.0,Grup A,Núria Romero,Non,No,1956-03-09,70,Grup A,5.0,1.49
920,Joan,Martínez Castells,Espanya,Madrid,4,10,1985,Man,1.139,,1.0,Grup A,Joan Martínez Castells,Non,No,1985-10-04,40,Grup A,5.0,1.2
934,Anna,García,Espanya,Madrid,15,3,1960,Woman,1.13,1.0,,Grup A,Anna García,Non,Yes,1960-03-15,66,Grup A,5.0,1.19
946,Carla,Sánchez Romero,Espanya,Madrid,22,1,2005,NaN,892.0,,1.0,Grup A,Carla Sánchez Romero,Non,No,2005-01-22,21,Grup A,5.0,936.6
14,Eva,Castells,Espanya,Sevilla,3,5,1968,NaN,1.247,1.0,,Grup A,Eva Castells,Non,Yes,1968-05-03,57,Grup A,5.0,1.31
38,Carla,García,Espanya,Sevilla,17,5,1952,Woman,963.0,1.0,,Grup A,Carla García,Non,Yes,1952-05-17,73,Grup A,5.0,1011.15
43,Toni,Martínez,Espanya,Sevilla,24,7,1982,Man,1.515,1.0,,Grup A,Toni Martínez,Non,Yes,1982-07-24,43,Grup A,5.0,1.59
50,Marta,López,Espanya,Sevilla,6,6,1954,Woman,1.484,,1.0,Grup A,Marta López,Non,No,1954-06-06,71,Grup A,5.0,1.56
73,Anna,Martínez Martínez,Espanya,Sevilla,10,4,1985,Woman,1.333,,1.0,Grup A,Anna Martínez Martínez,Non,No,1985-04-10,41,Grup A,5.0,1.4
79,Clara,García,Espanya,Sevilla,10,3,1955,Woman,809.0,,1.0,Grup A,Clara García,Non,No,1955-03-10,71,Grup A,5.0,849.45
122,Joan,Sánchez,Espanya,Sevilla,5,8,1988,Man,1.072,1.0,,Grup A,Joan Sánchez,Non,Yes,1988-08-05,37,Grup A,5.0,1.13
127,Núria,Castells Sánchez,Espanya,Sevilla,26,3,1975,Woman,665.0,,1.0,Grup A,Núria Castells Sánchez,Non,No,1975-03-26,51,Grup A,5.0,698.25
128,Pau,Ferrer,Espanya,Sevilla,1,1,1999,Man,1.538,,1.0,Grup A,Pau Ferrer,Non,No,1999-01-01,27,Grup A,5.0,1.61
132,Pau,Castells,Espanya,Sevilla,23,3,1978,Man,819.0,,1.0,Grup A,Pau Castells,Non,No,1978-03-23,48,Grup A,5.0,859.95
143,Marc,García Romero,Espanya,Sevilla,2,1,1982,Man,1.126,,1.0,Grup A,Marc García Romero,Non,No,1982-01-02,44,Grup A,5.0,1.18
145,Laia,Castells,Espanya,Sevilla,6,10,1992,NaN,1.471,,1.0,Grup A,Laia Castells,Non,No,1992-10-06,33,Grup A,5.0,1.54
152,Eva,Ferrer,Espanya,Sevilla,24,1,1967,Woman,809.0,,1.0,Grup A,Eva Ferrer,Non,No,1967-01-24,59,Grup A,5.0,849.45
155,Jordi,Ferrer Martínez,Espanya,Sevilla,26,1,1970,Man,1.464,1.0,,Grup A,Jordi Ferrer Martínez,Non,Yes,1970-01-26,56,Grup A,5.0,1.54
168,Núria,Sánchez,Espanya,Sevilla,2,11,1991,Woman,1.027,,1.0,Grup A,Núria Sánchez,Non,No,1991-11-02,34,Grup A,5.0,1.08
189,Arnau,Ferrer Sánchez,Espanya,Sevilla,3,5,1994,Man,1.079,,1.0,Grup A,Arnau Ferrer Sánchez,Non,No,1994-05-03,31,Grup A,5.0,1.13
194,Oriol,Martínez Martínez,Espanya,Sevilla,14,6,1991,NaN,1.122,1.0,,Grup A,Oriol Martínez Martínez,Non,Yes,1991-06-14,34,Grup A,5.0,1.18
199,Eva,Sánchez,Espanya,Sevilla,7,8,1992,Woman,999.0,1.0,,Grup A,Eva Sánchez,Non,Yes,1992-08-07,33,Grup A,5.0,1048.95
207,Carla,Ferrer López,Espanya,Sevilla,17,7,1982,Woman,816.0,,1.0,Grup A,Carla Ferrer López,Non,No,1982-07-17,43,Grup A,5.0,856.8
213,Toni,López Castells,Espanya,Sevilla,18,8,1977,Man,772.0,,1.0,Grup A,Toni López Castells,Non,No,1977-08-18,48,Grup A,5.0,810.6
239,Clara,Sánchez,Espanya,Sevilla,14,10,1970,Woman,938.0,1.0,,Grup A,Clara Sánchez,Non,Yes,1970-10-14,55,Grup A,5.0,984.9
253,Pau,Romero Romero,Espanya,Sevilla,12,4,1990,Man,940.0,,1.0,Grup A,Pau Romero Romero,Non,No,1990-04-12,36,Grup A,5.0,987.0
296,Jordi,Romero López,Espanya,Sevilla,13,3,1973,Man,1.366,,1.0,Grup A,Jordi Romero López,Non,No,1973-03-13,53,Grup A,5.0,1.43
324,Carla,Romero Ferrer,Espanya,Sevilla,28,5,1991,Woman,730.0,,1.0,Grup A,Carla Romero Ferrer,Non,No,1991-05-28,34,Grup A,5.0,766.5
353,Marta,López,Espanya,Sevilla,25,8,1971,Woman,1.056,1.0,,Grup A,Marta López,Non,Yes,1971-08-25,54,Grup A,5.0,1.11
354,Arnau,Ferrer García,Espanya,Sevilla,17,3,1989,Man,1.377,,1.0,Grup A,Arnau Ferrer García,Non,No,1989-03-17,37,Grup A,5.0,1.45
374,Clara,García,Espanya,Sevilla,19,8,1998,Woman,747.0,,1.0,Grup A,Clara García,Non,No,1998-08-19,27,Grup A,5.0,784.35
388,Oriol,Martínez Martínez,Espanya,Sevilla,21,3,1951,Man,1.466,,1.0,Grup A,Oriol Martínez Martínez,Non,No,1951-03-21,75,Grup A,5.0,1.54
397,Laia,Ferrer Martínez,Espanya,Sevilla,23,10,1962,Woman,1.408,1.0,,Grup A,Laia Ferrer Martínez,Non,Yes,1962-10-23,63,Grup A,5.0,1.48
400,Carla,Sánchez López,Espanya,Sevilla,11,6,1989,Woman,1.081,1.0,,Grup A,Carla Sánchez López,Non,Yes,1989-06-11,36,Grup A,5.0,1.14
402,Núria,López,Espanya,Sevilla,5,5,1977,Woman,1.024,,1.0,Grup A,Núria López,Non,No,1977-05-05,48,Grup A,5.0,1.08
407,Pau,López García,Espanya,Sevilla,4,7,1992,Man,1.668,,1.0,Grup A,Pau López García,Non,No,1992-07-04,33,Grup A,5.0,1.75
414,Toni,Sánchez Sánchez,Espanya,Sevilla,16,7,1950,Man,1.294,,1.0,Grup A,Toni Sánchez Sánchez,Non,No,1950-07-16,75,Grup A,5.0,1.36
417,Laia,Ferrer Romero,Espanya,Sevilla,25,8,1951,Woman,1.303,1.0,,Grup A,Laia Ferrer Romero,Non,Yes,1951-08-25,74,Grup A,5.0,1.37
428,Marc,Martínez García,Espanya,Sevilla,12,3,1965,Man,1.585,,1.0,Grup A,Marc Martínez García,Non,No,1965-03-12,61,Grup A,5.0,1.66
489,Clara,Romero,Espanya,Sevilla,23,3,1999,Woman,758.0,,1.0,Grup A,Clara Romero,Non,No,1999-03-23,27,Grup A,5.0,795.9
522,Carla,Ferrer Castells,Espanya,Sevilla,2,8,1957,Woman,1.091,1.0,,Grup A,Carla Ferrer Castells,Non,Yes,1957-08-02,68,Grup A,5.0,1.15
534,Arnau,Sánchez Sánchez,Espanya,Sevilla,5,7,1974,Man,1.485,,1.0,Grup A,Arnau Sánchez Sánchez,Non,No,1974-07-05,51,Grup A,5.0,1.56
536,Marc,Castells,Espanya,Sevilla,20,9,1970,Man,1.108,1.0,,Grup A,Marc Castells,Non,Yes,1970-09-20,55,Grup A,5.0,1.16
541,Joan,Ferrer,Espanya,Sevilla,19,12,1970,NaN,1.012,,1.0,Grup A,Joan Ferrer,Non,No,1970-12-19,55,Grup A,5.0,1.06
554,Eva,Ferrer,Espanya,Sevilla,4,11,1990,Woman,1.365,1.0,,Grup A,Eva Ferrer,Non,Yes,1990-11-04,35,Grup A,5.0,1.43
555,Pau,Sánchez,Espanya,Sevilla,1,2,1953,Man,1.037,,1.0,Grup A,Pau Sánchez,Non,No,1953-02-01,73,Grup A,5.0,1.09
582,Joan,Ferrer,Espanya,Sevilla,2,2,1964,Man,1.213,,1.0,Grup A,Joan Ferrer,Non,No,1964-02-02,62,Grup A,5.0,1.27
590,Jordi,García López,Espanya,Sevilla,6,6,1971,Man,1.249,1.0,,Grup A,Jordi García López,Non,Yes,1971-06-06,54,Grup A,5.0,1.31
595,Marta,Martínez,Espanya,Sevilla,17,7,2000,Woman,1.197,,1.0,Grup A,Marta Martínez,Non,No,2000-07-17,25,Grup A,5.0,1.26
613,Oriol,Martínez,Espanya,Sevilla,23,12,1991,Man,803.0,1.0,,Grup A,Oriol Martínez,Non,Yes,1991-12-23,34,Grup A,5.0,843.15
619,Carla,López Romero,Espanya,Sevilla,22,4,1954,Woman,1.173,1.0,,Grup A,Carla López Romero,Non,Yes,1954-04-22,72,Grup A,5.0,1.23
627,Marc,López,Espanya,Sevilla,23,1,1965,Man,842.0,1.0,,Grup A,Marc López,Non,Yes,1965-01-23,61,Grup A,5.0,884.1
643,Laia,Ferrer,Espanya,Sevilla,18,6,1988,Woman,947.0,,1.0,Grup A,Laia Ferrer,Non,No,1988-06-18,37,Grup A,5.0,994.35
651,Jordi,García Martínez,Espanya,Sevilla,7,2,1974,Man,774.0,1.0,,Grup A,Jordi García Martínez,Non,Yes,1974-02-07,52,Grup A,5.0,812.7
668,Anna,Ferrer Romero,Espanya,Sevilla,24,1,2005,Woman,718.0,,1.0,Grup A,Anna Ferrer Romero,Non,No,2005-01-24,21,Grup A,5.0,753.9
717,Núria,López,Espanya,Sevilla,7,6,1956,Woman,1.314,,1.0,Grup A,Núria López,Non,No,1956-06-07,69,Grup A,5.0,1.38
719,Pau,Ferrer,Espanya,Sevilla,23,2,1996,Man,1.507,1.0,,Grup A,Pau Ferrer,Non,Yes,1996-02-23,30,Grup A,5.0,1.58
726,Clara,López García,Espanya,Sevilla,18,8,1955,Woman,988.0,,1.0,Grup A,Clara López García,Non,No,1955-08-18,70,Grup A,5.0,1037.4
738,Toni,Castells,Espanya,Sevilla,11,5,2004,Man,1.353,,1.0,Grup A,Toni Castells,Non,No,2004-05-11,21,Grup A,5.0,1.42
739,Arnau,García,Espanya,Sevilla,10,9,1966,NaN,1.23,,1.0,Grup A,Arnau García,Non,No,1966-09-10,59,Grup A,5.0,1.29
752,Eva,Sánchez,Espanya,Sevilla,28,6,1958,Others,703.0,,1.0,Grup A,Eva Sánchez,Non,No,1958-06-28,67,Grup A,5.0,738.15
757,Jordi,López,Espanya,Sevilla,18,2,1998,Man,879.0,,1.0,Grup A,Jordi López,Non,No,1998-02-18,28,Grup A,5.0,922.95
780,Jordi,García Ferrer,Espanya,Sevilla,21,8,1959,Man,1.086,1.0,,Grup A,Jordi García Ferrer,Non,Yes,1959-08-21,66,Grup A,5.0,1.14
787,Anna,Martínez,Espanya,Sevilla,24,2,1973,Woman,1.155,,1.0,Grup A,Anna Martínez,Non,No,1973-02-24,53,Grup A,5.0,1.21
815,Joan,López,Espanya,Sevilla,12,8,1992,Man,977.0,,1.0,Grup A,Joan López,Non,No,1992-08-12,33,Grup A,5.0,1025.85
826,Oriol,Castells,Espanya,Sevilla,27,3,1998,Man,1.564,1.0,,Grup A,Oriol Castells,Non,Yes,1998-03-27,28,Grup A,5.0,1.64
843,Marta,Sánchez,Espanya,Sevilla,17,3,1999,Woman,1.389,,1.0,Grup A,Marta Sánchez,Non,No,1999-03-17,27,Grup A,5.0,1.46
844,Oriol,Martínez,Espanya,Sevilla,22,7,1977,Man,1.348,1.0,,Grup A,Oriol Martínez,Non,Yes,1977-07-22,48,Grup A,5.0,1.42
886,Eva,López Castells,Espanya,Sevilla,4,12,2004,NaN,874.0,1.0,,Grup A,Eva López Castells,Non,Yes,2004-12-04,21,Grup A,5.0,917.7
889,Marc,Castells,Espanya,Sevilla,24,3,1974,Man,1.008,,1.0,Grup A,Marc Castells,Non,No,1974-03-24,52,Grup A,5.0,1.06
916,Anna,Sánchez,Espanya,Sevilla,17,7,1971,Woman,767.0,1.0,,Grup A,Anna Sánchez,Non,Yes,1971-07-17,54,Grup A,5.0,805.35
919,Clara,Ferrer Castells,Espanya,Sevilla,25,7,1998,Woman,1.393,,1.0,Grup A,Clara Ferrer Castells,Non,No,1998-07-25,27,Grup A,5.0,1.46
922,Pau,Ferrer,Espanya,Sevilla,6,3,1997,Man,1.428,,1.0,Grup A,Pau Ferrer,Non,No,1997-03-06,29,Grup A,5.0,1.5
951,Toni,Romero,Espanya,Sevilla,26,9,1952,NaN,1.222,1.0,,Grup A,Toni Romero,Non,Yes,1952-09-26,73,Grup A,5.0,1.28
966,Núria,García Castells,Espanya,Sevilla,23,12,1986,Woman,1.259,,1.0,Grup A,Núria García Castells,Non,No,1986-12-23,39,Grup A,5.0,1.32
992,Toni,López,Espanya,Sevilla,20,10,1950,NaN,1.538,,1.0,Grup A,Toni López,Non,No,1950-10-20,75,Grup A,5.0,1.61
996,Joan,García,Espanya,Sevilla,11,4,1959,Man,971.0,,1.0,Grup A,Joan García,Non,No,1959-04-11,67,Grup A,5.0,1019.55
6,Carla,García,Espanya,València,24,12,1957,Woman,942.0,,1.0,Grup A,Carla García,Non,No,1957-12-24,68,Grup A,5.0,989.1
30,Núria,Ferrer Romero,Espanya,València,6,2,2003,NaN,1.256,,1.0,Grup A,Núria Ferrer Romero,Non,No,2003-02-06,23,Grup A,5.0,1.32
53,Joan,López,Espanya,València,1,2,1952,Man,1.502,,1.0,Grup A,Joan López,Non,No,1952-02-01,74,Grup A,5.0,1.58
